carry
32 16 0
100
 13  14   8   0 -24   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   0 -19   0   0 00000000 00000000 00000000   0  11   0   0 00000000 00000000 00000000   0  -8   0   0 00000000 00000000 00000000   0   7   0   0 00000000 00000000 00000000   0  27   0   0 00000000 00000000 00000000 
 12  13   5   1   0   0   0 00000000 00000000 00000000   2   0   0   0 dafb708c 00000000 00000000   0   7   0   0 00000000 00000000 00000000   0   4   0   0 00000000 00000000 00000000   0 -18   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0  15   0   0 00000000 00000000 00000000 
  5   2  10   1   0   0   0 00000000 00000000 00000000   3 -27   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  17   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0  16   0   0 00000000 00000000 00000000   0  -5   0   0 00000000 00000000 00000000   0 -22   0   0 00000000 00000000 00000000 
  3  10   8   0  -2   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -19   0   0 00000000 00000000 00000000   0  -3   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -24   0   0 00000000 00000000 00000000   0  23   0   0 00000000 00000000 00000000   0  -9   0   0 00000000 00000000 00000000 
  9   3   3   0   5   0   0 00000000 00000000 00000000   0 -26   0   0 00000000 00000000 00000000   3  14   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -27   0   0 00000000 00000000 00000000   2   0   0   0 bafa9804 00000000 00000000   0  -4   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  4   9   4   0 -14   0   0 00000000 00000000 00000000   3 -27   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  -4   0   0 00000000 00000000 00000000   0  29   0   0 00000000 00000000 00000000   0  28   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
 12   8  12   0   7   0   0 00000000 00000000 00000000   0  12   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -29   0   0 00000000 00000000 00000000   0  14   0   0 00000000 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   0  14   0   0 00000000 00000000 00000000 
  9   4   7   0  14   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0   8   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0   5   0   0 00000000 00000000 00000000   0   8   0   0 00000000 00000000 00000000   0 -24   0   0 00000000 00000000 00000000   0   2   0   0 00000000 00000000 00000000 
 11   8  12   0  11   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   5   3   0   0 2a9b652a dfffffff 04000000   0 -25   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  4  12  14   0  14   0   0 00000000 00000000 00000000   0  -3   0   0 00000000 00000000 00000000   0  13   0   0 00000000 00000000 00000000   0   1   0   0 00000000 00000000 00000000   0  -2   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  10   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000 
 12   4  13   0 -23   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  26   0   0 00000000 00000000 00000000   0 -23   0   0 00000000 00000000 00000000   0  29   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
 14   5   7   0  -9   0   0 00000000 00000000 00000000   0  18   0   0 00000000 00000000 00000000   0 -16   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   4  -2   0   0 e9c8c6de 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3  10   0   0 00000000 00000000 00000000   0  27   0   0 00000000 00000000 00000000 
 10   5  14   1   0   0   0 00000000 00000000 00000000   0 -31   0   0 00000000 00000000 00000000   0  15   0   0 00000000 00000000 00000000   0 -30   0   0 00000000 00000000 00000000   0 -22   0   0 00000000 00000000 00000000   0   2   0   0 00000000 00000000 00000000   0 -15   0   0 00000000 00000000 00000000   3  24   0   0 00000000 00000000 00000000 
  6  13  14   0  -4   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   2   0   0   0 a0c78520 00000000 00000000   0 -20   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   4  14   0   0 d7bbeca9 00000000 00000000   0  13   0   0 00000000 00000000 00000000 
  7   6   9   5  29   0   0 eebe38bd bfffffff 00000002   7   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  26   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000   2   0   0   0 870de94e 00000000 00000000 
  4   4  14   0  12   0   0 00000000 00000000 00000000   0 -15   0   0 00000000 00000000 00000000   0 -21   0   0 00000000 00000000 00000000   0  -3   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0   1   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -22   0   0 00000000 00000000 00000000 
 13  11  13   0  14   0   0 00000000 00000000 00000000   0  22   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -21   0   0 00000000 00000000 00000000   2   0   0   0 de7aa83d 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3 -10   0   0 00000000 00000000 00000000   0 -25   0   0 00000000 00000000 00000000 
 13   7  12   0 -28   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   3  11   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  31   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   5  15   0   0 4f7ff3f9 fffffffe 00020000 
 10  14  11   0 -30   0   0 00000000 00000000 00000000   3  12   0   0 00000000 00000000 00000000   2   0   0   0 d7bdc5ca 00000000 00000000   7   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0   6   0   0 00000000 00000000 00000000   0  27   0   0 00000000 00000000 00000000   0  28   0   0 00000000 00000000 00000000 
 13   2   5   0 -24   0   0 00000000 00000000 00000000   3  10   0   0 00000000 00000000 00000000   2   0   0   0 8fa61002 00000000 00000000   1   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3   2   0   0 00000000 00000000 00000000   0  -3   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000 
 13  11   9   0  30   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000   0 -14   0   0 00000000 00000000 00000000   0  -9   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  8  10  10   2   0   0   0 ea6ea356 00000000 00000000   3  20   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0  25   0   0 00000000 00000000 00000000   0  -5   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   2   0   0   0 e7622d78 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  9   9   7   0   7   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  14   0   0 00000000 00000000 00000000   0  13   0   0 00000000 00000000 00000000   0 -24   0   0 00000000 00000000 00000000   3   5   0   0 00000000 00000000 00000000   0 -10   0   0 00000000 00000000 00000000 
 11  11   8   0  14   0   0 00000000 00000000 00000000   0  14   0   0 00000000 00000000 00000000   2   0   0   0 a54cc7b5 00000000 00000000   0 -23   0   0 00000000 00000000 00000000   0  24   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -18   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  6   9   7   1   0   0   0 00000000 00000000 00000000   4  20   0   0 849f7a75 00000000 00000000   0   7   0   0 00000000 00000000 00000000   0  23   0   0 00000000 00000000 00000000   4 -11   0   0 a3dab72d 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   0 -20   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  9   6   9   0  19   0   0 00000000 00000000 00000000   0   6   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  14   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   3 -11   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  8   8   8   0 -10   0   0 00000000 00000000 00000000   0 -11   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000   0  13   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  -5   0   0 00000000 00000000 00000000   0  17   0   0 00000000 00000000 00000000 
  3   9   2   0 -24   0   0 00000000 00000000 00000000   0  18   0   0 00000000 00000000 00000000   2   0   0   0 f5a287f1 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  10   0   0 00000000 00000000 00000000   0  11   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0   8   0   0 00000000 00000000 00000000 
 13  11   7   0  12   0   0 00000000 00000000 00000000   0 -26   0   0 00000000 00000000 00000000   2   0   0   0 f99813c0 00000000 00000000   7   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -16   0   0 00000000 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   0 -13   0   0 00000000 00000000 00000000 
  4  11   9   0  -4   0   0 00000000 00000000 00000000   0   2   0   0 00000000 00000000 00000000   3   2   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -14   0   0 00000000 00000000 00000000   2   0   0   0 beafe510 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -22   0   0 00000000 00000000 00000000 
 13   8   7   0  -2   0   0 00000000 00000000 00000000   0  -4   0   0 00000000 00000000 00000000   3   0   0   0 00000000 00000000 00000000   3  16   0   0 00000000 00000000 00000000   0  24   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   4  15   0   0 bb5cbc95 00000000 00000000   1   0   0   0 00000000 00000000 00000000 
 11  11   3   0  -3   0   0 00000000 00000000 00000000   0  -8   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  23   0   0 00000000 00000000 00000000   0  29   0   0 00000000 00000000 00000000   0  20   0   0 00000000 00000000 00000000   4   7   0   0 68c5d97a 00000000 00000000   3  13   0   0 00000000 00000000 00000000 
 11   4   8   0  20   0   0 00000000 00000000 00000000   0   7   0   0 00000000 00000000 00000000   0  27   0   0 00000000 00000000 00000000   0 -14   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  29   0   0 00000000 00000000 00000000   0  13   0   0 00000000 00000000 00000000   3   3   0   0 00000000 00000000 00000000 
 13   8   9   0   5   0   0 00000000 00000000 00000000   0  28   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -24   0   0 00000000 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   3   9   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0  22   0   0 00000000 00000000 00000000 
 12   3   6   0  -7   0   0 00000000 00000000 00000000   3  13   0   0 00000000 00000000 00000000   0 -13   0   0 00000000 00000000 00000000   0   4   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -13   0   0 00000000 00000000 00000000   0  22   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000 
  4   3   3   0 -31   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3 -23   0   0 00000000 00000000 00000000   0 -14   0   0 00000000 00000000 00000000   0 -21   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   2   0   0   0 904b7f80 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
 11   3   9   0 -12   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0  -9   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   2   0   0   0 adaca67a 00000000 00000000   3  -5   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3 -10   0   0 00000000 00000000 00000000 
  8  12  14   1   0   0   0 00000000 00000000 00000000   0   0   0   0 00000000 00000000 00000000   0  27   0   0 00000000 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   2   0   0   0 cae33ef3 00000000 00000000   3 -19   0   0 00000000 00000000 00000000   0  -3   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  4  14  10   0   7   0   0 00000000 00000000 00000000   3 -24   0   0 00000000 00000000 00000000   3   3   0   0 00000000 00000000 00000000   0 -31   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3  -9   0   0 00000000 00000000 00000000   0  -9   0   0 00000000 00000000 00000000   4 -27   0   0 6f0fac65 00000000 00000000 
  6   5   3   0 -12   0   0 00000000 00000000 00000000   0  31   0   0 00000000 00000000 00000000   3 -29   0   0 00000000 00000000 00000000   0  13   0   0 00000000 00000000 00000000   0 -20   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000 
  9  14  12   1   0   0   0 00000000 00000000 00000000   0 -10   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   0 -29   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   2   0   0   0 dda72301 00000000 00000000   0  -1   0   0 00000000 00000000 00000000 
  4   3   5   4  27   0   0 d829c61d 00000000 00000000   0   1   0   0 00000000 00000000 00000000   0 -18   0   0 00000000 00000000 00000000   3 -10   0   0 00000000 00000000 00000000   0 -18   0   0 00000000 00000000 00000000   0 -21   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -22   0   0 00000000 00000000 00000000 
  6  13   4   0 -31   0   0 00000000 00000000 00000000   0 -21   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  29   0   0 00000000 00000000 00000000   0  -6   0   0 00000000 00000000 00000000   0  30   0   0 00000000 00000000 00000000   0   4   0   0 00000000 00000000 00000000   3  26   0   0 00000000 00000000 00000000 
 10   7  13   5  19   0   0 2ab7b9ff ffdfffff 00000004   4  17   0   0 ec710746 00000000 00000000   0  20   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -15   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  5  11  12   0 -14   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  10   0   0 00000000 00000000 00000000   0 -23   0   0 00000000 00000000 00000000   0  23   0   0 00000000 00000000 00000000   0  20   0   0 00000000 00000000 00000000   0  12   0   0 00000000 00000000 00000000 
  5   8  10   0 -25   0   0 00000000 00000000 00000000   0 -21   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -30   0   0 00000000 00000000 00000000   2   0   0   0 d844ec0a 00000000 00000000   0   5   0   0 00000000 00000000 00000000   0  18   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
  4   6   6   0  -9   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -18   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   4 -26   0   0 67b12adc 00000000 00000000   0  11   0   0 00000000 00000000 00000000   0 -29   0   0 00000000 00000000 00000000   0  -6   0   0 00000000 00000000 00000000 
 12   5   4   1   0   0   0 00000000 00000000 00000000   0 -29   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  -4   0   0 00000000 00000000 00000000   0  26   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   3 -15   0   0 00000000 00000000 00000000   0  19   0   0 00000000 00000000 00000000 
  3   7  12   1   0   0   0 00000000 00000000 00000000   0 -11   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -31   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000   0   8   0   0 00000000 00000000 00000000   0 -15   0   0 00000000 00000000 00000000   0   5   0   0 00000000 00000000 00000000 
  7   9   3   0 -16   0   0 00000000 00000000 00000000   0 -30   0   0 00000000 00000000 00000000   0 -27   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0   4   0   0 00000000 00000000 00000000   0  25   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0   4   0   0 00000000 00000000 00000000 
 11   2  10   0  -4   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -10   0   0 00000000 00000000 00000000   0  22   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  -3   0   0 00000000 00000000 00000000   0   4   0   0 00000000 00000000 00000000   0 -11   0   0 00000000 00000000 00000000 
  8   9   9   0   7   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  -2   0   0 00000000 00000000 00000000   0  -4   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -17   0   0 00000000 00000000 00000000   0 -19   0   0 00000000 00000000 00000000   0 -12   0   0 00000000 00000000 00000000 
 14  10   7   0   1   0   0 00000000 00000000 00000000   0  26   0   0 00000000 00000000 00000000   0 -23   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   4 -21   0   0 07cc2b13 00000000 00000000   0   5   0   0 00000000 00000000 00000000   0 -30   0   0 00000000 00000000 00000000   3  13   0   0 00000000 00000000 00000000 
 14   8   2   0 -11   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000   0  25   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   0 -31   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0   8   0   0 00000000 00000000 00000000 
  4  13   8   0 -13   0   0 00000000 00000000 00000000   0  26   0   0 00000000 00000000 00000000   0 -13   0   0 00000000 00000000 00000000   0  10   0   0 00000000 00000000 00000000   0   2   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
 13  13   2   0 -12   0   0 00000000 00000000 00000000   0   2   0   0 00000000 00000000 00000000   0  -4   0   0 00000000 00000000 00000000   0  25   0   0 00000000 00000000 00000000   2   0   0   0 fb8a9d64 00000000 00000000   0  19   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000 
 13   9  10   0 -16   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0   8   0   0 00000000 00000000 00000000   4  -1   0   0 6ef30a99 00000000 00000000   0  23   0   0 00000000 00000000 00000000   0  22   0   0 00000000 00000000 00000000   0  21   0   0 00000000 00000000 00000000 
  8   6  13   0  -7   0   0 00000000 00000000 00000000   0   1   0   0 00000000 00000000 00000000   0 -25   0   0 00000000 00000000 00000000   0 -28   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  26   0   0 00000000 00000000 00000000   3  -3   0   0 00000000 00000000 00000000   0  29   0   0 00000000 00000000 00000000 
  3   3   6   0  16   0   0 00000000 00000000 00000000   0 -14   0   0 00000000 00000000 00000000   3   3   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   0   6   0   0 00000000 00000000 00000000   0  11   0   0 00000000 00000000 00000000   3 -27   0   0 00000000 00000000 00000000 
  6  12   5   0 -19   0   0 00000000 00000000 00000000   0  24   0   0 00000000 00000000 00000000   0 -18   0   0 00000000 00000000 00000000   0  18   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3  21   0   0 00000000 00000000 00000000   3  13   0   0 00000000 00000000 00000000   0   5   0   0 00000000 00000000 00000000 
  7   7  14   0 -12   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  -7   0   0 00000000 00000000 00000000   0 -22   0   0 00000000 00000000 00000000   0  20   0   0 00000000 00000000 00000000   0   7   0   0 00000000 00000000 00000000 
 13   3  14   0  14   0   0 00000000 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   0  -5   0   0 00000000 00000000 00000000   0 -18   0   0 00000000 00000000 00000000   0   6   0   0 00000000 00000000 00000000   3   7   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  17   0   0 00000000 00000000 00000000 
  3  10   7   0  25   0   0 00000000 00000000 00000000   0   6   0   0 00000000 00000000 00000000   3  22   0   0 00000000 00000000 00000000   0  -8   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  12   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   4   9   0   0 1ffb50a6 00000000 00000000 
  4   6   9   0 -22   0   0 00000000 00000000 00000000   0 -23   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  11   0   0 00000000 00000000 00000000   0  -6   0   0 00000000 00000000 00000000   0   0   0   0 00000000 00000000 00000000   0  10   0   0 00000000 00000000 00000000   0 -13   0   0 00000000 00000000 00000000 
